#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG
#subID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags
1524698 60597.125000 8465.276367 73715.781250 -139.246750 39.374649 -17.173193 19.585835 1.000000e+37
1528228 58192.777344 8035.474609 72479.867188 92.799118 37.189316 85.556419 15.204336 1.000000e+37
1528229 58322.488281 7447.942871 72794.242188 31.115805 197.328735 37.476105 17.829952 1.000000e+37
1531844 58464.507812 8062.015137 73314.335938 90.159233 -16.792166 42.385303 16.751822 1.000000e+37
1531845 58441.535156 8080.025391 73316.375000 95.007767 -20.577688 55.389011 7.732867 1.000000e+37
1535259 58422.882812 7840.779297 72727.359375 77.164650 27.844465 64.990433 17.526751 1.000000e+37
1538201 60278.746094 8298.695312 73692.304688 -26.500723 194.318024 -73.895546 18.363434 1.000000e+37
1546220 61028.671875 9068.744141 73934.148438 -51.009544 -56.223019 73.027885 17.412657 1.000000e+37
1549925 59013.484375 7675.755859 73194.132812 133.496521 94.206619 107.980873 17.873158 1.000000e+37
1549927 60476.101562 7515.876953 73209.781250 -63.977020 232.653687 36.727917 17.496933 1.000000e+37
1552934 60310.171875 8928.487305 74020.468750 5.433007 57.220982 -138.073532 16.635883 1.000000e+37
1553721 59736.472656 8773.999023 73251.140625 -242.397293 -59.150043 -35.727039 15.600072 1.000000e+37
1560684 60481.667969 9373.485352 74911.601562 22.640144 96.722870 -43.476246 14.654136 1.000000e+37
1573299 59836.898438 8788.476562 73167.406250 343.276642 96.535919 108.849525 19.591593 1.000000e+37
1577365 58531.480469 7920.942871 72834.234375 109.772362 28.984896 41.277927 14.687326 1.000000e+37
1581331 61755.566406 7722.057617 73363.343750 -66.481125 178.933655 16.719881 16.771816 1.000000e+37
1584521 60579.734375 9166.126953 74449.906250 14.361511 53.831501 -46.294216 16.342976 1.000000e+37
1584522 59676.804688 7874.328613 92.646431 7.987751 166.738342 -48.703320 14.605072 1.000000e+37
1584526 58798.320312 8742.939453 74328.921875 21.617065 76.516289 -59.438412 18.365698 1.000000e+37
1592587 59573.003906 8682.119141 73333.710938 -91.093338 -77.603813 -140.242935 9.193010 1.000000e+37
1597790 59017.589844 8640.177734 71487.453125 13.558619 15.838278 70.260056 15.092859 1.000000e+37
1597794 59945.917969 8337.766602 72028.710938 -55.578827 124.521103 124.193062 14.334025 1.000000e+37
1597795 59937.265625 8321.962891 72050.812500 -51.055721 108.727348 123.212730 10.057041 1.000000e+37
1602117 58598.054688 8051.683594 72518.437500 2.104558 110.932915 129.382034 15.932384 1.000000e+37
1605568 59322.335938 8567.559570 73399.460938 183.890442 30.987495 -117.881851 14.935614 1.000000e+37
1606408 60374.148438 8896.207031 73436.343750 -74.855125 102.406807 100.305710 20.488636 1.000000e+37
1606409 59757.156250 8753.051758 74842.976562 42.630226 21.971977 -29.184334 16.432491 1.000000e+37
1606413 60976.789062 7728.410156 72582.226562 -64.004410 143.484390 95.558548 16.662962 1.000000e+37
1609907 58845.699219 8515.063477 73709.492188 52.033661 163.067383 -103.645470 15.385392 1.000000e+37
1610779 59082.570312 7670.389160 71896.914062 -19.016766 165.519592 68.735527 16.088470 1.000000e+37
1615204 58505.503906 8405.473633 72170.132812 18.735403 113.059608 93.834312 16.840641 1.000000e+37
1615205 58571.375000 8177.394531 72944.671875 59.828781 104.484283 118.840294 17.947065 1.000000e+37
1615206 58372.136719 7781.994629 72923.312500 83.618248 182.359879 32.332569 13.473340 1.000000e+37
1619773 59711.250000 8442.883789 71991.710938 -14.598279 124.245537 126.626617 14.945910 1.000000e+37
1632625 60212.332031 9139.888672 74191.054688 -11.705526 75.076180 -108.728683 13.354059 1.000000e+37
1632626 60224.371094 9132.608398 74194.351562 -11.581018 78.890480 -93.914154 9.219876 1.000000e+37
1638238 58780.382812 8742.061523 74994.789062 0.395849 11.462045 -11.688455 10.474174 1.000000e+37
1638239 58759.433594 8751.000000 74988.148438 6.404411 18.902945 -12.519403 12.849939 1.000000e+37
1642977 59033.949219 8236.754883 73562.601562 170.188965 114.222832 132.072495 19.390095 1.000000e+37
1651475 59990.035156 8907.007812 73725.781250 4.904394 10.715405 7.530237 20.801519 1.000000e+37
1651476 60353.089844 8640.870117 73286.726562 -99.352577 235.989487 44.826878 14.889698 1.000000e+37
1651477 60338.636719 8615.056641 73288.195312 -91.520393 250.792297 43.387684 10.563569 1.000000e+37
1662117 59540.058594 8183.387695 72536.375000 -15.480643 189.368851 160.410034 18.753250 1.000000e+37
1666075 59973.875000 8671.428711 73084.609375 -94.503441 280.433502 42.744011 10.905291 1.000000e+37
1677369 60904.003906 7324.809082 72347.898438 -30.981279 163.495239 56.500935 12.758528 1.000000e+37
1682435 58499.757812 8541.345703 73804.070312 137.699112 132.543259 -14.318307 12.067042 1.000000e+37
1692991 60644.585938 7338.941895 73508.796875 -49.027409 220.147537 7.540350 13.916411 1.000000e+37
1703624 58438.230469 8266.998047 72728.132812 111.927719 63.467308 19.486242 13.798785 1.000000e+37
1703634 60200.082031 8550.919922 72173.359375 -7.551501 71.372139 153.422684 18.382738 1.000000e+37
1709112 60420.519531 8800.681641 71382.960938 -3.623894 0.986565 65.174828 13.869629 1.000000e+37
1709114 61234.152344 7705.966797 74274.109375 -40.629292 171.207321 -11.270836 17.433590 1.000000e+37
1709119 60271.281250 8797.116211 72186.460938 -38.978115 50.864853 156.699631 13.310944 1.000000e+37
1709120 60244.335938 8799.041016 72177.281250 -23.999283 47.513573 154.992874 9.888402 1.000000e+37
1713609 59494.125000 8562.692383 73466.750000 -135.418198 -71.867767 -131.934845 17.054808 1.000000e+37
1720291 58662.464844 8188.233887 71887.585938 15.487765 98.327721 84.006660 16.131710 1.000000e+37
1724951 60960.945312 8302.493164 73818.875000 -80.156822 208.346161 -35.744892 13.082223 1.000000e+37
1731862 60133.164062 7499.747559 73312.703125 -44.794098 251.102249 37.473606 15.044109 1.000000e+37
1731868 60540.671875 8997.509766 72338.906250 -67.699295 15.111626 130.453369 14.326734 1.000000e+37
1737762 60785.914062 9345.808594 74489.851562 30.131456 33.485523 -17.918425 14.534955 1.000000e+37
1743720 60225.625000 8529.149414 73225.273438 -10.554888 -10.673235 211.503662 15.885067 1.000000e+37
1754500 59347.054688 8531.520508 73301.601562 195.703796 36.197609 -137.325394 13.626083 1.000000e+37
1755680 59664.746094 8693.656250 73432.882812 -30.202116 132.492615 -53.861382 13.414165 1.000000e+37
1766714 59973.839844 8082.642090 74846.843750 8.600505 184.873459 -64.532562 14.331580 1.000000e+37
1766718 60372.941406 8602.969727 73195.585938 -22.547012 123.965263 24.211151 17.300377 1.000000e+37
1767927 58388.105469 7904.473145 72603.640625 93.385254 55.463566 37.829647 16.061155 1.000000e+37
1780697 58417.871094 8443.651367 73639.007812 114.290802 101.041176 28.951765 15.269666 1.000000e+37
1787110 60530.605469 7450.593750 73497.992188 -53.097744 229.676331 5.692741 14.934588 1.000000e+37
1793518 60110.394531 8807.788086 72888.820312 -29.884245 98.270645 61.691399 17.833229 1.000000e+37
1806786 59124.867188 6960.303711 73150.632812 11.966032 208.576080 11.876118 15.076397 1.000000e+37
1812172 60300.960938 9089.036133 74049.453125 -22.139147 22.301888 -84.763802 14.295195 1.000000e+37
1827451 61430.078125 9647.055664 73271.656250 -26.584232 44.704479 97.023895 16.094589 1.000000e+37
1827455 59723.953125 7674.229980 73120.210938 -11.484330 302.685333 -26.840265 15.151262 1.000000e+37
1833063 58425.464844 8894.174805 74767.960938 32.352806 97.228516 14.073627 16.217024 1.000000e+37
1834458 60196.273438 8703.335938 71510.789062 7.139706 70.060959 100.453659 12.698910 1.000000e+37
1840187 59135.050781 8611.361328 73892.914062 52.389809 145.595749 -114.454506 12.951836 1.000000e+37
1841624 59813.945312 8236.326172 73266.000000 202.017105 117.403168 -49.435284 9.918094 1.000000e+37
1841627 58055.210938 8457.126953 73963.421875 61.493977 150.499313 -31.026043 13.990841 1.000000e+37
1849004 60974.824219 9282.565430 73254.890625 -62.831703 15.186878 112.226906 14.403276 1.000000e+37
1849008 60202.402344 8451.528320 72790.101562 -114.577858 8.787395 221.011322 13.781777 1.000000e+37
1854848 59629.105469 8521.285156 72995.390625 196.203430 60.171932 179.034714 14.736081 1.000000e+37
1871358 60663.074219 9806.161133 72268.585938 28.293707 -3.442763 68.411667 16.346432 1.000000e+37
1871360 59410.695312 8696.572266 74843.882812 31.697313 21.748745 -22.037615 12.490733 1.000000e+37
1871362 58104.546875 7579.865723 73327.289062 55.007172 171.177429 -0.008181 14.158133 1.000000e+37
1871368 61533.398438 9302.023438 73718.007812 -98.088806 100.567261 74.824112 16.073940 1.000000e+37
1877593 60379.574219 9225.982422 74755.570312 0.156722 129.579803 -73.242958 15.016959 1.000000e+37
1879064 58945.371094 8087.047852 73040.421875 126.227066 240.492645 3.069348 10.165234 1.000000e+37
1879067 58469.058594 7857.670898 72787.179688 102.941078 39.464039 43.816067 14.281588 1.000000e+37
1879068 59259.371094 7741.901855 73282.812500 159.561905 118.853279 114.205414 15.197466 1.000000e+37
1879069 58970.093750 8292.764648 73374.906250 164.670395 95.445862 140.368454 15.424689 1.000000e+37
1900957 60229.554688 8691.742188 73333.742188 -280.676117 159.527222 -38.449223 12.452056 1.000000e+37
1909130 59568.007812 8679.286133 73237.914062 273.889709 296.217529 91.094261 7.650298 1.000000e+37
1909131 60333.156250 8532.546875 73746.187500 -18.031353 167.475189 -96.243149 16.270926 1.000000e+37
1910747 58447.781250 8242.374023 72514.414062 39.804592 -41.301918 72.488045 12.772578 1.000000e+37
1910749 60899.679688 9131.834961 73934.593750 -149.872467 30.105192 95.411659 11.759703 1.000000e+37
1910750 59683.238281 8074.286133 71332.062500 -28.464920 121.974678 79.023262 15.474014 1.000000e+37
1910756 58391.191406 7598.974121 73004.929688 48.149662 204.089386 48.393589 15.253478 1.000000e+37
1918976 59629.457031 8447.193359 72234.070312 -8.571845 111.224342 157.949982 14.077630 1.000000e+37
1927341 60236.078125 8438.189453 73421.375000 -213.392136 304.718414 11.114139 13.319986 1.000000e+37
1927346 60191.746094 7259.914551 73191.015625 -35.007027 227.797058 35.344944 15.140621 1.000000e+37
1935964 61445.269531 9398.476562 74106.710938 -23.554306 49.521294 -15.463912 16.128643 1.000000e+37
1935968 58249.003906 8754.472656 74217.929688 53.406914 70.339439 -10.172350 14.523004 1.000000e+37
1944740 60454.218750 8849.982422 73227.242188 -128.995651 -37.655289 144.506149 15.189411 1.000000e+37
1944742 58067.332031 8640.638672 73916.859375 77.745392 25.624502 42.602707 16.721525 1.000000e+37
1944750 60875.199219 8971.200195 72247.703125 -47.260548 17.080780 112.679550 15.032647 1.000000e+37
1951599 60270.773438 9016.629883 74491.625000 10.761250 75.414925 -91.450516 15.498595 1.000000e+37
1953337 59046.007812 7882.217773 73195.117188 41.903572 283.398529 20.862732 15.265074 1.000000e+37
1953343 61711.652344 9159.479492 73351.960938 -93.200699 127.002602 45.990108 16.106293 1.000000e+37
1960530 58499.445312 8843.543945 74357.765625 27.553730 68.474037 -42.280533 15.026311 1.000000e+37
1962410 59743.421875 7491.096680 73071.390625 -15.397715 250.947815 65.474937 13.195967 1.000000e+37
1971486 60205.324219 8780.143555 72444.398438 13.788141 -50.469055 133.574951 13.283117 1.000000e+37
1971495 61253.914062 7744.686523 74183.492188 -56.788754 164.789703 -10.750201 12.692562 1.000000e+37
1971498 60493.859375 8228.993164 73136.351562 -130.789825 226.882919 114.321465 16.040911 1.000000e+37
1978922 60161.152344 8571.072266 73426.812500 -267.447296 298.831604 0.014930 7.404653 1.000000e+37
1980779 59380.722656 8371.160156 73623.460938 243.057632 92.738579 127.828606 14.961144 1.000000e+37
1990179 58777.433594 8058.436035 72793.078125 78.487572 -29.734850 92.931046 12.064007 1.000000e+37
1990186 58996.921875 8335.379883 73719.992188 77.457802 26.119501 -66.239143 14.349504 1.000000e+37
1990187 59238.738281 8045.313965 71412.570312 -25.057590 110.676758 75.242027 16.311869 1.000000e+37
1990192 61508.714844 9317.855469 73786.078125 -93.148003 82.254265 81.811432 12.519665 1.000000e+37
1990194 61061.476562 9320.844727 73963.632812 -51.563671 -20.680786 64.572647 16.746731 1.000000e+37
2007196 59065.062500 8595.133789 73973.132812 43.886074 150.721436 -105.595772 12.852468 1.000000e+37
2009193 60905.832031 8943.213867 74080.398438 14.538980 -25.285757 -17.105129 14.959920 1.000000e+37
2009200 60159.195312 8913.470703 72126.289062 -79.236443 55.748619 139.270264 15.122183 1.000000e+37
2017143 60440.699219 9469.726562 74918.640625 2.152883 131.336746 -59.484791 13.370906 1.000000e+37
2019131 60508.472656 8415.388672 73742.218750 -97.092903 125.096909 47.340130 15.648387 1.000000e+37
2027057 58853.847656 8898.862305 74723.343750 -14.465514 86.581703 -49.119991 13.919465 1.000000e+37
2037067 60722.621094 8418.339844 73720.171875 -119.102676 165.871353 -83.494354 12.542237 1.000000e+37
2047561 60762.347656 8176.342285 74860.687500 -12.759259 172.154572 -55.941647 11.694942 1.000000e+37
2049616 60105.671875 8416.513672 73703.398438 -164.351883 56.549885 12.565756 16.189156 1.000000e+37
2049618 58926.781250 8332.454102 72935.046875 126.373917 248.910721 19.817533 13.766770 1.000000e+37
2058014 60073.093750 8827.978516 73487.039062 -265.519073 153.890182 -19.129580 13.140800 1.000000e+37
2060126 61108.574219 9431.588867 72619.804688 -50.299923 44.348095 114.215553 14.178466 1.000000e+37
2060131 59923.785156 8661.679688 72479.734375 -22.890745 92.406487 197.993546 15.661796 1.000000e+37
2070886 58953.539062 8255.618164 73861.632812 44.370731 35.548519 -80.634590 15.968836 1.000000e+37
2070887 59207.304688 8529.527344 73096.851562 130.219254 84.540489 151.167633 16.055902 1.000000e+37
2070892 60496.789062 7736.428223 73289.367188 -93.592857 238.924759 46.446541 9.315461 1.000000e+37
2079472 59925.921875 8650.536133 73114.273438 -90.187851 -67.564537 338.984711 12.730958 1.000000e+37
2081665 57935.496094 8184.900879 74058.218750 63.676445 45.178150 30.092117 14.067036 1.000000e+37
2081673 60337.445312 7803.607422 73276.812500 -73.438118 268.248901 33.862141 12.533712 1.000000e+37
2081694 60459.960938 8722.379883 72224.140625 -16.681263 61.904434 152.924072 15.085724 1.000000e+37
2092699 58594.449219 8427.801758 73559.820312 118.609184 98.845634 16.850130 12.510619 1.000000e+37
2101843 60276.746094 8594.493164 73379.820312 -110.441597 186.833160 136.834579 14.540349 1.000000e+37
2104152 58266.066406 7920.195312 72997.101562 85.674484 9.079629 40.640938 13.684490 1.000000e+37
2104153 60579.808594 8524.928711 73560.695312 -115.354324 50.006779 -50.333431 13.739370 1.000000e+37
2104154 58625.039062 8042.480957 72043.179688 7.106195 101.042839 79.828987 15.897091 1.000000e+37
2104162 61207.531250 9192.925781 73424.101562 -128.481552 120.140015 55.882183 14.763760 1.000000e+37
2113516 60807.421875 7892.172852 91.860367 0.753920 172.733582 -44.096619 13.962716 1.000000e+37
2115764 58652.605469 8234.315430 71789.062500 24.213739 107.137863 80.684303 14.348886 1.000000e+37
2115773 60358.789062 8621.291016 72191.468750 -26.891466 23.616953 149.496078 13.644444 1.000000e+37
2125111 60154.742188 8492.783203 73572.781250 -191.761749 -36.872250 201.029617 9.527088 1.000000e+37
2125112 60156.511719 8490.944336 73586.593750 -209.156738 133.999954 234.081619 11.953161 1.000000e+37
2125119 59196.074219 8130.045410 73469.515625 140.460312 166.706421 190.636246 13.384165 1.000000e+37
2125120 58559.652344 8456.211914 74765.843750 -5.075973 146.400177 -57.933952 13.617937 1.000000e+37
2127379 59079.625000 8047.098145 73022.703125 58.774288 287.700348 -2.657899 11.470651 1.000000e+37
2151636 60599.640625 8951.205078 73739.054688 -52.118187 -25.149021 4.709274 11.958469 1.000000e+37
2164002 60699.976562 9524.172852 74875.234375 36.894867 72.710213 -16.903431 12.617432 1.000000e+37
2174114 59402.347656 8165.416016 73282.132812 39.902245 79.353828 146.119400 9.452686 1.000000e+37
2176637 57810.609375 8367.210938 73510.093750 38.925594 -13.990604 48.508244 13.761679 1.000000e+37
2176639 59528.226562 8475.675781 73746.531250 229.576660 184.327148 85.694717 13.925583 1.000000e+37
2176658 61293.203125 8500.942383 73129.390625 -96.978912 134.711472 95.133003 12.759438 1.000000e+37
2186894 60681.167969 9379.561523 74375.023438 -38.699196 95.013596 -53.026951 11.842325 1.000000e+37
2186899 60531.355469 8522.445312 74469.578125 -16.120697 178.627060 -75.791229 14.386395 1.000000e+37
2189490 59496.941406 8099.785156 72369.632812 -17.149525 176.570755 139.724228 12.975909 1.000000e+37
2189495 60740.175781 7796.284180 72857.476562 -93.452637 176.170654 93.409988 13.506028 1.000000e+37
2202673 59210.089844 7992.771973 72485.445312 -2.939267 194.849228 120.867821 12.671135 1.000000e+37
2202678 60867.386719 9106.064453 73571.531250 -147.647446 57.831898 82.917191 14.992141 1.000000e+37
2216092 58499.937500 8459.608398 73797.281250 75.929550 -23.492283 3.918760 6.683650 1.000000e+37
2216107 60795.191406 9103.602539 73703.726562 -160.019791 83.136551 73.649963 11.974419 1.000000e+37
2216109 61294.171875 9780.198242 74009.617188 -34.195110 44.433395 65.024170 13.490533 1.000000e+37
2216113 60198.417969 8810.651367 72061.242188 -28.677145 55.603939 146.317307 13.334849 1.000000e+37
2229976 61906.871094 8243.239258 73112.914062 -83.331757 143.038727 32.104694 14.952374 1.000000e+37
2229978 61340.687500 8720.419922 73536.726562 -133.138672 140.064728 11.520840 12.331539 1.000000e+37
2244207 59898.062500 7947.890137 73248.476562 -92.309517 222.946075 66.706383 14.837296 1.000000e+37
2269952 59748.820312 8410.071289 74214.304688 22.564905 177.119980 -133.553192 12.232536 1.000000e+37
2272885 58493.429688 8443.580078 73630.945312 110.211235 100.711479 30.293108 13.400484 1.000000e+37
2272891 60491.949219 6579.773438 73752.476562 -7.995121 185.696457 -13.149550 13.733208 1.000000e+37
2272892 61403.214844 7798.147949 74310.226562 -46.179207 179.332504 5.039798 12.782078 1.000000e+37
2284685 59025.953125 8556.432617 74142.921875 19.660072 150.880127 -102.120827 10.433416 1.000000e+37
2287624 60655.093750 8923.482422 72995.625000 -83.845161 -24.537415 142.133102 12.358879 1.000000e+37
2287627 58578.027344 8348.172852 74092.101562 56.875587 12.120462 -67.826553 13.430449 1.000000e+37
2287631 59316.113281 7687.707520 72604.742188 -3.158756 219.838196 88.991028 12.965122 1.000000e+37
2287634 59948.804688 6467.925293 73258.335938 -19.078802 189.562286 -0.660668 13.373472 1.000000e+37
2287637 59544.347656 6641.858887 73560.671875 -4.335643 192.874329 -33.707447 12.067389 1.000000e+37
2299659 60171.222656 8762.223633 73671.585938 -85.828026 109.540627 -215.957367 12.970803 1.000000e+37
2299685 59428.578125 8969.348633 74744.914062 16.534557 96.695793 -74.008972 14.996109 1.000000e+37
2302725 60688.382812 8481.466797 73666.671875 -64.891258 88.934067 42.978474 15.963002 1.000000e+37
2318091 58493.128906 7704.231934 72967.359375 44.454311 217.791336 50.760780 14.150231 1.000000e+37
2318092 59203.113281 7939.470215 72290.796875 -8.848257 187.558273 104.685669 14.375545 1.000000e+37
2330947 58956.769531 8573.485352 74116.375000 38.924881 153.465118 -92.461388 12.155024 1.000000e+37
2334157 60301.925781 8628.322266 73668.671875 -76.912506 18.482437 -179.444290 12.177022 1.000000e+37
2334158 59067.792969 8639.187500 73651.054688 113.445763 80.100029 -81.489944 11.185299 1.000000e+37
2334169 61655.738281 7757.953125 73370.328125 -64.033455 185.751755 14.823560 10.494253 1.000000e+37
2350363 61356.679688 9672.075195 73806.367188 -86.761223 98.585022 35.662468 14.176615 1.000000e+37
2350364 61147.554688 9448.962891 73672.093750 -96.835243 48.514618 65.387169 12.369431 1.000000e+37
2363551 60601.757812 8473.046875 74083.171875 -70.088814 195.361572 -91.792229 12.960564 1.000000e+37
2366947 58508.648438 8387.375000 74411.570312 25.866783 34.123215 -39.395683 12.895678 1.000000e+37
2366948 60138.851562 8574.638672 71539.890625 15.518044 38.468372 93.306068 10.660369 1.000000e+37
2366959 59688.851562 7687.816406 73099.171875 24.775904 296.082855 10.846088 11.031838 1.000000e+37
2366963 60982.195312 9347.965820 72625.187500 -54.671246 38.227505 118.061417 12.256152 1.000000e+37
2383992 59344.636719 8900.639648 71456.218750 14.463202 6.942832 63.260674 10.330647 1.000000e+37
2383994 58606.535156 7843.365234 73246.054688 90.271385 208.172043 5.551142 11.463101 1.000000e+37
2383997 59442.035156 6650.218262 73233.726562 -26.512348 197.489929 -8.561058 11.490626 1.000000e+37
2384017 61457.789062 9283.141602 73598.734375 -104.199669 93.833778 70.525467 12.860280 1.000000e+37
2397837 60262.738281 8539.094727 73916.335938 -17.129549 189.966217 -172.091385 13.881111 1.000000e+37
2397842 58697.449219 8932.493164 74842.234375 -7.632183 128.188904 -71.440628 10.512911 1.000000e+37
2401370 58372.851562 8163.710449 72366.273438 44.620090 63.047073 81.559090 12.039061 1.000000e+37
2401426 60043.101562 8695.869141 72140.468750 -5.559770 72.856331 153.901138 14.896007 1.000000e+37
2419164 58061.503906 7522.792480 73196.656250 23.773159 191.628021 -14.673047 13.257953 1.000000e+37
2419167 60941.394531 7673.326660 72618.437500 -73.542953 159.425171 77.213303 9.583591 1.000000e+37
2433677 60411.246094 8540.749023 73800.929688 -111.759178 199.942520 -128.315948 14.476941 1.000000e+37
2437354 58016.542969 8020.468262 72869.523438 61.796738 -1.840628 42.640026 14.494845 1.000000e+37
2456179 58624.238281 7816.076660 72231.687500 4.301932 91.168892 103.696671 12.647817 1.000000e+37
2456195 60325.667969 8144.958008 72052.812500 -60.545898 142.588348 111.819580 10.561904 1.000000e+37
2456198 60226.929688 8823.393555 72533.429688 -51.955242 42.591118 186.376587 11.993988 1.000000e+37
2471294 58823.730469 8792.543945 74822.109375 -1.751341 121.646729 -49.240082 10.794192 1.000000e+37
2475134 60033.679688 8346.002930 73483.375000 -297.621826 107.899353 174.813950 11.351884 1.000000e+37
2475136 58194.648438 7424.154785 73424.351562 27.586584 196.374329 2.191247 10.695159 1.000000e+37
2490672 60453.199219 8583.552734 73482.109375 -181.913742 198.090408 -84.176079 8.856214 1.000000e+37
2490673 60529.812500 8507.712891 73819.585938 -74.857719 19.486996 -65.500763 14.395388 1.000000e+37
2490683 60740.660156 8431.700195 73806.523438 -111.597092 192.294907 -64.810371 9.908051 1.000000e+37
2490684 59368.496094 8407.861328 73509.093750 61.121990 234.822067 179.699158 12.690171 1.000000e+37
2490685 59242.683594 8623.972656 73963.515625 43.134491 141.029388 -128.216019 8.815675 1.000000e+37
2494647 59509.386719 8198.202148 72994.289062 -28.704245 51.547897 170.306595 13.677623 1.000000e+37
2494649 60146.734375 8451.410156 73495.281250 -251.517731 92.649933 -8.885457 13.242819 1.000000e+37
2494656 60245.707031 6782.710938 73072.406250 -28.342098 194.634491 31.989847 13.261012 1.000000e+37
2494660 60862.074219 8284.639648 73623.414062 -134.566681 225.189026 11.637188 11.658537 1.000000e+37
2494666 60680.488281 7946.352051 72903.867188 -89.627899 216.203384 65.694267 9.735408 1.000000e+37
2510738 59005.199219 8874.927734 74789.351562 -11.923016 97.944305 -58.534370 10.988762 1.000000e+37
2514817 59975.812500 8765.807617 73085.421875 -87.478676 235.437103 73.094414 13.135536 1.000000e+37
2514826 60393.371094 7804.238281 73803.343750 -32.904518 240.460876 -53.503624 12.544099 1.000000e+37
2514827 60238.515625 8732.460938 72741.898438 -66.668411 19.566086 221.622910 13.607282 1.000000e+37
2531025 60094.898438 8263.477539 73130.640625 -1.851632 -27.666224 6.226143 7.924726 1.000000e+37
2535095 60338.175781 8933.363281 73610.148438 -135.617233 3.653859 45.894318 14.200698 1.000000e+37
2535106 59300.953125 7087.303223 73163.929688 11.098058 219.446960 -24.005722 11.227379 1.000000e+37
2535121 60333.000000 8935.059570 71429.265625 -47.274796 17.378395 80.406441 11.124967 1.000000e+37
2556045 60166.917969 8371.532227 72826.585938 -5.122449 -35.428734 223.613586 10.906049 1.000000e+37
2556046 59232.273438 8495.953125 72119.929688 31.894718 4.320021 115.033218 11.730192 1.000000e+37
2556047 60504.750000 8656.909180 73493.109375 -150.779373 237.163803 -75.906258 13.383777 1.000000e+37
2556048 59910.488281 8221.199219 71624.148438 -26.562328 136.098541 107.218971 12.080720 1.000000e+37
2556055 58792.914062 8126.934082 72105.031250 -17.295549 156.109604 94.900986 13.307230 1.000000e+37
2573233 59512.347656 8621.867188 73751.796875 96.011932 93.339523 -174.458694 9.340787 1.000000e+37
2573234 59503.132812 8612.474609 73733.203125 76.277458 140.996613 -194.030594 10.358016 1.000000e+37
2577639 58223.371094 8093.025391 73754.062500 88.352631 47.951065 47.110291 11.046492 1.000000e+37
2577640 60063.332031 8690.085938 72969.664062 -37.814938 38.781487 284.182831 6.176651 1.000000e+37
2577641 58386.785156 8700.041992 74038.867188 65.819733 63.473003 -27.118967 11.657142 1.000000e+37
2595547 60224.691406 8481.744141 73169.984375 -160.724426 76.689987 276.997833 14.927747 1.000000e+37
2600007 58899.765625 7795.633789 73139.601562 136.993027 82.998215 102.239998 12.488324 1.000000e+37
2600009 58609.281250 8411.651367 73683.398438 85.682396 150.880630 -27.381983 10.826406 1.000000e+37
2600017 61159.164062 7295.362793 73933.484375 -42.838371 190.342575 17.266689 10.154994 1.000000e+37
2618129 60142.183594 8778.774414 73401.546875 -303.635193 143.120743 22.379520 5.727972 1.000000e+37
2622724 58299.281250 7935.542969 72559.773438 70.691681 55.426327 52.828251 12.815593 1.000000e+37
2622725 58713.375000 7887.597168 72500.164062 13.711646 103.046684 128.913055 9.814548 1.000000e+37
2622726 58874.117188 8387.669922 74323.851562 27.096104 24.512327 -50.363804 11.924065 1.000000e+37
2622727 58630.960938 7896.563477 73007.265625 94.287773 66.109772 109.285957 11.570929 1.000000e+37
2622730 58615.222656 7844.181152 73159.296875 73.958763 222.593719 46.991764 13.266068 1.000000e+37
2646296 59952.148438 6503.729980 73262.664062 -21.795652 184.746170 -1.252303 6.451000 1.000000e+37
2665325 60073.781250 9015.522461 74175.484375 -3.484221 70.843414 -114.220245 12.649609 1.000000e+37
2665361 59926.753906 8581.812500 73056.078125 259.491180 177.753784 228.102890 9.823563 1.000000e+37
2670153 61050.410156 8765.208984 73361.789062 -52.300850 -26.743265 119.847145 10.729643 1.000000e+37
2670158 61261.289062 9111.637695 73907.726562 -56.596367 -28.911453 -22.172134 10.734097 1.000000e+37
2670164 59194.945312 8569.919922 73286.203125 205.867294 259.311371 30.253183 12.256921 1.000000e+37
2670177 61834.601562 8434.232422 73467.031250 -103.046570 134.573074 15.288445 10.713485 1.000000e+37
2694764 60402.773438 8689.256836 73716.664062 -56.443638 105.755234 -97.771339 12.804742 1.000000e+37
2694765 58904.300781 8265.662109 73606.007812 132.047058 21.136076 3.468699 12.511789 1.000000e+37
2694773 61238.386719 7605.379395 72412.734375 -66.630280 144.735275 71.389618 12.604807 1.000000e+37
2714796 58994.503906 8637.442383 74072.968750 29.143990 150.665771 -97.817574 13.186274 1.000000e+37
2719915 58470.222656 8444.146484 73831.929688 69.443230 -24.931616 4.735325 8.210892 1.000000e+37
2719917 60537.546875 8455.329102 72079.273438 -37.669636 46.034382 137.841522 11.006893 1.000000e+37
2719919 60594.835938 8431.155273 73677.304688 -114.779312 -16.196775 51.955284 14.617567 1.000000e+37
2719929 61381.906250 7773.077637 74392.234375 -37.206062 188.608673 13.046055 8.205153 1.000000e+37
2719930 61078.964844 8505.292969 73739.335938 -118.505333 175.631180 -21.392885 10.757771 1.000000e+37
2719940 61246.117188 8568.397461 73508.085938 -152.611847 156.681458 22.473551 8.357343 1.000000e+37
2740856 59407.289062 8646.762695 73813.210938 63.982891 119.597275 -163.614502 10.542243 1.000000e+37
