#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG
#subID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags
515237 62805.808594 12014.288086 5985.914551 48.591702 118.390549 61.333717 12.676130 1.000000e+37 1.000000e+37
523884 62777.250000 11648.224609 3936.117432 104.235535 224.480804 91.900436 127.439255 -1.961395e+01 -2.008930e+01
523885 62732.289062 11575.017578 3916.753174 134.494980 183.785156 199.968292 17.938168 1.000000e+37 1.000000e+37
523886 62740.621094 11625.513672 3837.442383 148.196960 148.915863 70.243065 16.589512 1.000000e+37 1.000000e+37
523887 62795.617188 11628.651367 3887.559082 211.798569 261.815338 40.949993 15.810158 1.000000e+37 1.000000e+37
523888 62732.894531 11594.235352 3935.289551 99.340630 342.942200 35.537075 12.972931 1.000000e+37 1.000000e+37
523889 62762.957031 11580.158203 4015.042480 117.170052 265.929077 146.918701 12.771433 1.000000e+37 1.000000e+37
523890 62702.777344 11715.626953 3927.976318 133.377380 164.864136 159.201706 11.561037 1.000000e+37 1.000000e+37
547124 62487.890625 12833.631836 4459.945801 108.294815 105.712265 119.943901 103.232857 -1.879266e+01 -1.920934e+01
547125 62534.148438 12944.649414 4478.899902 86.420395 34.603191 106.640236 46.271652 -1.201728e+01 -1.265476e+01
547126 62434.527344 12810.379883 4566.887695 83.691566 164.756073 84.733223 22.365044 1.000000e+37 1.000000e+37
547127 62492.570312 12962.632812 4434.039062 45.910580 130.892349 146.887756 13.555200 1.000000e+37 1.000000e+37
